"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"9835";2018;"Prefeitura Municipal de São Ludgero - SC";4217006;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5051326,73;12688;"TotalReceitas"
"9836";2018;"Prefeitura Municipal de São Martinho - SC";4217105;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";16910461,44;3217;"TotalReceitas"
"9837";2018;"Prefeitura Municipal de São Martinho - SC";4217105;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";853306,31;3217;"TotalReceitas"
"9838";2018;"Prefeitura Municipal de São Martinho - SC";4217105;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";1365367,75;3217;"TotalReceitas"
"9839";2018;"Prefeitura Municipal de São Martinho - SC";4217105;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";47848,15;3217;"TotalReceitas"
"9840";2018;"Prefeitura Municipal de São Miguel da Boa Vista - SC";4217154;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";15015822,77;1860;"TotalReceitas"
"9841";2018;"Prefeitura Municipal de São Miguel da Boa Vista - SC";4217154;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";2132611,42;1860;"TotalReceitas"
"9842";2018;"Prefeitura Municipal de São Miguel da Boa Vista - SC";4217154;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2614,54;1860;"TotalReceitas"
"9843";2018;"Prefeitura Municipal de São Miguel da Boa Vista - SC";4217154;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";26750,71;1860;"TotalReceitas"
"9844";2018;"Prefeitura Municipal de São Miguel do Oeste - SC";4217204;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";321169933,24;39390;"TotalReceitas"
"9845";2018;"Prefeitura Municipal de São Miguel do Oeste - SC";4217204;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";19730535,74;39390;"TotalReceitas"
"9846";2018;"Prefeitura Municipal de São Miguel do Oeste - SC";4217204;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";10835502,91;39390;"TotalReceitas"
"9847";2018;"Prefeitura Municipal de São Pedro de Alcântara - SC";4217253;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22727348,68;5488;"TotalReceitas"
"9848";2018;"Prefeitura Municipal de São Pedro de Alcântara - SC";4217253;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";2248386,05;5488;"TotalReceitas"
"9849";2018;"Prefeitura Municipal de São Pedro de Alcântara - SC";4217253;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";1958,47;5488;"TotalReceitas"
"9850";2018;"Prefeitura Municipal de Saudades - SC";4217303;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";35316905,19;9664;"TotalReceitas"
"9851";2018;"Prefeitura Municipal de Saudades - SC";4217303;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3838031,61;9664;"TotalReceitas"
"9852";2018;"Prefeitura Municipal de Saudades - SC";4217303;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";217627,07;9664;"TotalReceitas"
"9853";2018;"Prefeitura Municipal de Schroeder - SC";4217402;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";59332783,24;19463;"TotalReceitas"
"9854";2018;"Prefeitura Municipal de Schroeder - SC";4217402;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5122178,78;19463;"TotalReceitas"
"9855";2018;"Prefeitura Municipal de Schroeder - SC";4217402;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";538505,85;19463;"TotalReceitas"
"9856";2018;"Prefeitura Municipal de Seara - SC";4217501;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";67761475,72;17483;"TotalReceitas"
"9857";2018;"Prefeitura Municipal de Seara - SC";4217501;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8107691;17483;"TotalReceitas"
"9858";2018;"Prefeitura Municipal de Seara - SC";4217501;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";30303,22;17483;"TotalReceitas"
"9859";2018;"Prefeitura Municipal de Serra Alta - SC";4217550;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1511279;3307;"TotalReceitas"
"9860";2018;"Prefeitura Municipal de Siderópolis - SC";4217600;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";53698780,49;13778;"TotalReceitas"
"9861";2018;"Prefeitura Municipal de Siderópolis - SC";4217600;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4748551,44;13778;"TotalReceitas"
"9862";2018;"Prefeitura Municipal de Sombrio - SC";4217709;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";79631784,95;29340;"TotalReceitas"
"9863";2018;"Prefeitura Municipal de Sombrio - SC";4217709;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";6218788,84;29340;"TotalReceitas"
"9864";2018;"Prefeitura Municipal de Sul Brasil - SC";4217758;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";17432023,06;2587;"TotalReceitas"
"9865";2018;"Prefeitura Municipal de Sul Brasil - SC";4217758;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";2329597,36;2587;"TotalReceitas"
"9866";2018;"Prefeitura Municipal de Taió - SC";4217808;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";67147543,52;18161;"TotalReceitas"
"9867";2018;"Prefeitura Municipal de Taió - SC";4217808;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5652665,84;18161;"TotalReceitas"
"9868";2018;"Prefeitura Municipal de Taió - SC";4217808;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";185310,86;18161;"TotalReceitas"
"9869";2018;"Prefeitura Municipal de Tangará - SC";4217907;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40082372,12;8748;"TotalReceitas"
"9870";2018;"Prefeitura Municipal de Tangará - SC";4217907;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4484982,5;8748;"TotalReceitas"
"9871";2018;"Prefeitura Municipal de Tangará - SC";4217907;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";76605,45;8748;"TotalReceitas"
"9872";2018;"Prefeitura Municipal de Tigrinhos - SC";4217956;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";16012114,52;1707;"TotalReceitas"
"9873";2018;"Prefeitura Municipal de Tigrinhos - SC";4217956;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2166693,64;1707;"TotalReceitas"
"9874";2018;"Prefeitura Municipal de Tigrinhos - SC";4217956;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";101602,56;1707;"TotalReceitas"
"9875";2018;"Prefeitura Municipal de Tijucas - SC";4218004;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";148954415,17;36170;"TotalReceitas"
"9876";2018;"Prefeitura Municipal de Tijucas - SC";4218004;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";11291551,54;36170;"TotalReceitas"
"9877";2018;"Prefeitura Municipal de Tijucas - SC";4218004;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";106980,51;36170;"TotalReceitas"
"9878";2018;"Prefeitura Municipal de Tijucas - SC";4218004;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";1715729,99;36170;"TotalReceitas"
"9879";2018;"Prefeitura Municipal de Timbé do Sul - SC";4218103;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";18980866,35;5379;"TotalReceitas"
"9880";2018;"Prefeitura Municipal de Timbé do Sul - SC";4218103;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2496892,04;5379;"TotalReceitas"
"9881";2018;"Prefeitura Municipal de Timbó - SC";4218202;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";174711242,63;42045;"TotalReceitas"
"9882";2018;"Prefeitura Municipal de Timbó - SC";4218202;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";12226956,27;42045;"TotalReceitas"
"9883";2018;"Prefeitura Municipal de Timbó - SC";4218202;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";1660717,99;42045;"TotalReceitas"
"9884";2018;"Prefeitura Municipal de Timbó Grande - SC";4218251;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";33404640,61;7699;"TotalReceitas"
"9885";2018;"Prefeitura Municipal de Timbó Grande - SC";4218251;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2767000,45;7699;"TotalReceitas"
"9886";2018;"Prefeitura Municipal de Três Barras - SC";4218301;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";83115780,48;19046;"TotalReceitas"
"9887";2018;"Prefeitura Municipal de Três Barras - SC";4218301;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8686989,07;19046;"TotalReceitas"
"9888";2018;"Prefeitura Municipal de Três Barras - SC";4218301;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";1724,96;19046;"TotalReceitas"
"9889";2018;"Prefeitura Municipal de Treviso - SC";4218350;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";4989225,82;3824;"TotalReceitas"
"9890";2018;"Prefeitura Municipal de Treze de Maio - SC";4218400;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";23766498,04;7098;"TotalReceitas"
"9891";2018;"Prefeitura Municipal de Treze de Maio - SC";4218400;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2655894,4;7098;"TotalReceitas"
"9892";2018;"Prefeitura Municipal de Treze de Maio - SC";4218400;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";116954,45;7098;"TotalReceitas"
"9893";2018;"Prefeitura Municipal de Treze Tílias - SC";4218509;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";38718308,34;7392;"TotalReceitas"
"9894";2018;"Prefeitura Municipal de Treze Tílias - SC";4218509;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";4756864,17;7392;"TotalReceitas"
"9895";2018;"Prefeitura Municipal de Treze Tílias - SC";4218509;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";158395,49;7392;"TotalReceitas"
"9896";2018;"Prefeitura Municipal de Trombudo Central - SC";4218608;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";28921711,73;7135;"TotalReceitas"
"9897";2018;"Prefeitura Municipal de Trombudo Central - SC";4218608;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";1173,87;7135;"TotalReceitas"
"9898";2018;"Prefeitura Municipal de Trombudo Central - SC";4218608;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3126377,08;7135;"TotalReceitas"
"9899";2018;"Prefeitura Municipal de Trombudo Central - SC";4218608;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";221290,06;7135;"TotalReceitas"
"9900";2018;"Prefeitura Municipal de Tubarão - SC";4218707;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";286481648,94;103674;"TotalReceitas"
"9901";2018;"Prefeitura Municipal de Tubarão - SC";4218707;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";20066258,51;103674;"TotalReceitas"
"9902";2018;"Prefeitura Municipal de Tubarão - SC";4218707;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";344214,12;103674;"TotalReceitas"
"9903";2018;"Prefeitura Municipal de Tunápolis - SC";4218756;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";23672312,57;4612;"TotalReceitas"
"9904";2018;"Prefeitura Municipal de Tunápolis - SC";4218756;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";3157148,92;4612;"TotalReceitas"
"9905";2018;"Prefeitura Municipal de Turvo - SC";4218806;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";50825818,13;12649;"TotalReceitas"
"9906";2018;"Prefeitura Municipal de Turvo - SC";4218806;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4669437,7;12649;"TotalReceitas"
"9907";2018;"Prefeitura Municipal de União do Oeste - SC";4218855;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";18261774,49;2650;"TotalReceitas"
"9908";2018;"Prefeitura Municipal de União do Oeste - SC";4218855;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2575832,3;2650;"TotalReceitas"
"9909";2018;"Prefeitura Municipal de Urubici - SC";4218905;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";34058297,73;11147;"TotalReceitas"
"9910";2018;"Prefeitura Municipal de Urubici - SC";4218905;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";3246457,3;11147;"TotalReceitas"
"9911";2018;"Prefeitura Municipal de Urubici - SC";4218905;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";174889,58;11147;"TotalReceitas"
"9912";2018;"Prefeitura Municipal de Urupema - SC";4218954;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";15557766,75;2492;"TotalReceitas"
"9913";2018;"Prefeitura Municipal de Urupema - SC";4218954;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2206880,5;2492;"TotalReceitas"
"9914";2018;"Prefeitura Municipal de Urussanga - SC";4219002;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";80347243,53;21177;"TotalReceitas"
"9915";2018;"Prefeitura Municipal de Urussanga - SC";4219002;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7563611,3;21177;"TotalReceitas"
"9916";2018;"Prefeitura Municipal de Urussanga - SC";4219002;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";9771,36;21177;"TotalReceitas"
"9917";2018;"Prefeitura Municipal de Vargeão - SC";4219101;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";21898333,67;3590;"TotalReceitas"
"9918";2018;"Prefeitura Municipal de Vargeão - SC";4219101;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2811315,79;3590;"TotalReceitas"
"9919";2018;"Prefeitura Municipal de Vargem - SC";4219150;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";17834967,29;2586;"TotalReceitas"
"9920";2018;"Prefeitura Municipal de Vargem - SC";4219150;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";2232620,31;2586;"TotalReceitas"
"9921";2018;"Prefeitura Municipal de Vargem - SC";4219150;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";187841,56;2586;"TotalReceitas"
"9922";2018;"Prefeitura Municipal de Vargem Bonita - SC";4219176;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";31465314,19;4635;"TotalReceitas"
"9923";2018;"Prefeitura Municipal de Vargem Bonita - SC";4219176;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4523513,71;4635;"TotalReceitas"
"9924";2018;"Prefeitura Municipal de Vidal Ramos - SC";4219200;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";30653501,99;6361;"TotalReceitas"
"9925";2018;"Prefeitura Municipal de Vidal Ramos - SC";4219200;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3529597,33;6361;"TotalReceitas"
"9926";2018;"Prefeitura Municipal de Vidal Ramos - SC";4219200;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";754432,26;6361;"TotalReceitas"
"9927";2018;"Prefeitura Municipal de Videira - SC";4219309;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";224352306,76;51499;"TotalReceitas"
"9928";2018;"Prefeitura Municipal de Videira - SC";4219309;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";16849755,94;51499;"TotalReceitas"
"9929";2018;"Prefeitura Municipal de Videira - SC";4219309;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";6257464,05;51499;"TotalReceitas"
"9930";2018;"Prefeitura Municipal de Vitor Meireles - SC";4219358;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20391270,17;5089;"TotalReceitas"
"9931";2018;"Prefeitura Municipal de Vitor Meireles - SC";4219358;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2342238,71;5089;"TotalReceitas"
"9932";2018;"Prefeitura Municipal de Vitor Meireles - SC";4219358;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";48446,96;5089;"TotalReceitas"
"9933";2018;"Prefeitura Municipal de Witmarsum - SC";4219408;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";19771543,46;3876;"TotalReceitas"
"9934";2018;"Prefeitura Municipal de Witmarsum - SC";4219408;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2363602,6;3876;"TotalReceitas"
"9935";2018;"Prefeitura Municipal de Witmarsum - SC";4219408;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";81378,13;3876;"TotalReceitas"
"9936";2018;"Prefeitura Municipal de Xanxerê - SC";4219507;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";131882267,94;49057;"TotalReceitas"
"9937";2018;"Prefeitura Municipal de Xanxerê - SC";4219507;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";12476485,89;49057;"TotalReceitas"
"9938";2018;"Prefeitura Municipal de Xanxerê - SC";4219507;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";27151,79;49057;"TotalReceitas"
"9939";2018;"Prefeitura Municipal de Xavantina - SC";4219606;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24841505,99;4039;"TotalReceitas"
"9940";2018;"Prefeitura Municipal de Xavantina - SC";4219606;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";3564866,21;4039;"TotalReceitas"
"9941";2018;"Prefeitura Municipal de Xavantina - SC";4219606;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";181729,35;4039;"TotalReceitas"
"9942";2018;"Prefeitura Municipal de Xaxim - SC";4219705;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";91957949,3;27921;"TotalReceitas"
"9943";2018;"Prefeitura Municipal de Xaxim - SC";4219705;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";9168862,02;27921;"TotalReceitas"
"9944";2018;"Prefeitura Municipal de Xaxim - SC";4219705;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";164605,76;27921;"TotalReceitas"
"9945";2018;"Prefeitura Municipal de Zortéa - SC";4219853;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";21004944,47;3300;"TotalReceitas"
"9946";2018;"Prefeitura Municipal de Zortéa - SC";4219853;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2344060,12;3300;"TotalReceitas"
"9947";2018;"Prefeitura Municipal de Balneário Rincão - SC";4220000;"SC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";52002124,72;12212;"TotalReceitas"
"9948";2018;"Prefeitura Municipal de Balneário Rincão - SC";4220000;"SC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2778421,31;12212;"TotalReceitas"
"9949";2018;"Prefeitura Municipal de Balneário Rincão - SC";4220000;"SC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";21024,04;12212;"TotalReceitas"
"9950";2018;"Prefeitura Municipal de Aceguá - RS";4300034;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";31611282,72;4759;"TotalReceitas"
"9951";2018;"Prefeitura Municipal de Aceguá - RS";4300034;"RS";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4182072,91;4759;"TotalReceitas"
"9952";2018;"Prefeitura Municipal de Aceguá - RS";4300034;"RS";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";44798,74;4759;"TotalReceitas"
"9953";2018;"Prefeitura Municipal de Água Santa - RS";4300059;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";27823030,93;3841;"TotalReceitas"
"9954";2018;"Prefeitura Municipal de Água Santa - RS";4300059;"RS";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3238927,04;3841;"TotalReceitas"
"9955";2018;"Prefeitura Municipal de Água Santa - RS";4300059;"RS";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";99141,19;3841;"TotalReceitas"
"9956";2018;"Prefeitura Municipal de Agudo - RS";4300109;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";72042059,28;17102;"TotalReceitas"
"9957";2018;"Prefeitura Municipal de Agudo - RS";4300109;"RS";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5533575,15;17102;"TotalReceitas"
"9958";2018;"Prefeitura Municipal de Agudo - RS";4300109;"RS";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";793267,86;17102;"TotalReceitas"
"9959";2018;"Prefeitura Municipal de Ajuricaba - RS";4300208;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";27758475,11;7372;"TotalReceitas"
"9960";2018;"Prefeitura Municipal de Ajuricaba - RS";4300208;"RS";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3520988,92;7372;"TotalReceitas"
"9961";2018;"Prefeitura Municipal de Ajuricaba - RS";4300208;"RS";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";72142,97;7372;"TotalReceitas"
"9962";2018;"Prefeitura Municipal de Alecrim - RS";4300307;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24111853,96;6736;"TotalReceitas"
"9963";2018;"Prefeitura Municipal de Alecrim - RS";4300307;"RS";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2548116,17;6736;"TotalReceitas"
"9964";2018;"Prefeitura Municipal de Alecrim - RS";4300307;"RS";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";456683,09;6736;"TotalReceitas"
"9965";2018;"Prefeitura Municipal de Alegrete - RS";4300406;"RS";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";260528686,24;78244;"TotalReceitas"
